# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 50 Hz
# Recording started at: 2025-11-06 23:57:27.431
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
345.100848,-0.0025,-0.0015,-0.0196,0.02
345.117841,-0.0019,-0.0015,-0.0292,0.03
345.136576,-0.0019,-0.0016,-0.0244,0.02
345.151562,0.0022,0.0032,-0.0292,0.03
345.169093,-0.0019,-0.0016,-0.0292,0.03
345.185204,-0.0025,0.0031,-0.0196,0.02
345.202717,-0.0019,-0.0016,-0.0292,0.03
345.219310,0.0028,-0.0016,-0.0292,0.03
345.235585,0.0028,-0.0017,-0.0292,0.03
345.252707,-0.0026,0.0031,-0.0292,0.03
345.269673,0.0021,-0.0017,-0.0292,0.03
345.286346,-0.0026,0.0031,-0.0292,0.03
345.303162,0.0020,-0.0017,-0.0196,0.02
345.319686,-0.0028,-0.0017,-0.0244,0.02
345.336850,-0.0028,0.0032,-0.0292,0.03
345.353964,-0.0028,-0.0017,-0.0244,0.02
345.370767,-0.0028,-0.0018,-0.0244,0.02
345.387682,0.0020,-0.0016,-0.0196,0.02
345.404785,0.0026,0.0033,-0.0244,0.02
345.421444,-0.0021,-0.0014,-0.0339,0.03
345.438688,-0.0022,-0.0063,-0.0244,0.03
345.454509,-0.0023,0.0033,-0.0244,0.02
345.471537,0.0019,0.0079,-0.0244,0.03
345.488451,0.0025,0.0033,-0.0244,0.02
345.505403,-0.0021,-0.0016,-0.0292,0.03
345.522453,-0.0022,-0.0016,-0.0292,0.03
345.544855,-0.0028,-0.0022,-0.0292,0.03
345.560873,-0.0027,0.0026,-0.0292,0.03
345.577823,-0.0027,0.0025,-0.0292,0.03
345.595685,-0.0028,-0.0017,-0.0244,0.02
345.610663,-0.0022,-0.0017,-0.0292,0.03
345.626894,0.0025,0.0031,-0.0339,0.03
345.645402,-0.0024,0.0032,-0.0292,0.03
345.660679,-0.0024,0.0032,-0.0339,0.03
345.676795,-0.0023,-0.0015,-0.0292,0.03
345.697630,-0.0030,0.0033,-0.0292,0.03
345.713222,0.0018,0.0033,-0.0292,0.03
345.729320,-0.0024,-0.0016,-0.0292,0.03
345.744433,-0.0030,0.0033,-0.0292,0.03
345.762325,-0.0023,0.0033,-0.0339,0.03
345.778331,0.0019,0.0032,-0.0292,0.03
345.793840,0.0023,-0.0015,-0.0292,0.03
345.810072,-0.0026,0.0032,-0.0292,0.03
345.826282,0.0022,-0.0016,-0.0292,0.03
345.844216,-0.0026,0.0032,-0.0387,0.04
345.860820,-0.0074,0.0031,-0.0339,0.03
345.877415,0.0021,0.0030,-0.0292,0.03
345.893998,-0.0026,0.0029,-0.0292,0.03
345.911307,-0.0074,0.0030,-0.0292,0.03
345.927347,-0.0073,0.0029,-0.0292,0.03
345.943938,-0.0025,-0.0020,-0.0292,0.03
345.962129,0.0022,-0.0019,-0.0244,0.02
345.977582,0.0022,-0.0018,-0.0292,0.03
345.997287,-0.0027,0.0029,-0.0244,0.02
346.014125,0.0022,0.0029,-0.0292,0.03
346.032821,0.0020,-0.0019,-0.0292,0.03
346.046767,0.0019,-0.0019,-0.0292,0.03
346.062796,-0.0028,-0.0020,-0.0292,0.03
346.079330,0.0014,0.0027,-0.0292,0.03
346.096672,0.0014,0.0027,-0.0292,0.03
346.115294,0.0013,0.0026,-0.0244,0.02
346.129867,-0.0035,-0.0022,-0.0339,0.03
346.147410,-0.0082,0.0025,-0.0292,0.03
346.163936,-0.0034,0.0026,-0.0292,0.03
346.180204,-0.0034,0.0026,-0.0292,0.03
346.197243,-0.0034,-0.0022,-0.0339,0.03
346.214620,0.0013,0.0019,-0.0339,0.03
346.231403,-0.0035,-0.0022,-0.0292,0.03
346.247694,-0.0034,-0.0023,-0.0292,0.03
346.264916,-0.0034,0.0026,-0.0244,0.02
346.282619,-0.0028,-0.0022,-0.0244,0.02
346.298934,0.0020,0.0026,-0.0292,0.03
346.315508,-0.0027,0.0025,-0.0292,0.03
346.332528,0.0021,-0.0025,-0.0196,0.02
346.350240,0.0015,-0.0030,-0.0292,0.03
346.366317,0.0016,0.0017,-0.0339,0.03
346.383861,0.0016,-0.0073,-0.0292,0.03
346.399555,0.0015,-0.0031,-0.0292,0.03
346.416654,-0.0027,0.0022,-0.0292,0.03
346.433161,-0.0026,0.0023,-0.0292,0.03
346.449816,-0.0027,0.0023,-0.0292,0.03
346.466775,-0.0033,0.0024,-0.0244,0.02
346.485248,0.0014,0.0024,-0.0292,0.03
346.500661,0.0021,-0.0024,-0.0292,0.03
346.517454,-0.0033,0.0023,-0.0244,0.02
346.534966,0.0021,-0.0026,-0.0244,0.02
346.551746,-0.0028,-0.0025,-0.0292,0.03
346.568784,-0.0034,0.0070,-0.0244,0.03
346.585479,0.0020,0.0021,-0.0292,0.03
346.602154,0.0014,0.0069,-0.0244,0.03
346.619652,-0.0028,0.0021,-0.0244,0.02
346.636006,-0.0027,0.0020,-0.0292,0.03
346.653280,0.0020,0.0020,-0.0292,0.03
346.669949,0.0021,-0.0029,-0.0244,0.02
346.687165,-0.0026,-0.0029,-0.0292,0.03
346.703267,-0.0027,-0.0029,-0.0292,0.03
346.720079,-0.0026,-0.0029,-0.0292,0.03
346.737593,-0.0025,-0.0029,-0.0292,0.03
346.754042,-0.0025,0.0019,-0.0292,0.03
346.771900,0.0024,0.0018,-0.0244,0.02
346.787592,-0.0023,-0.0029,-0.0292,0.03
346.805106,-0.0024,-0.0029,-0.0244,0.02
346.822033,0.0024,-0.0029,-0.0244,0.02
346.838458,0.0018,0.0067,-0.0292,0.03
346.856358,-0.0025,-0.0029,-0.0244,0.02
346.880679,0.0023,0.0018,-0.0339,0.03
346.905815,0.0016,-0.0032,-0.0292,0.03
346.929316,0.0016,0.0010,-0.0339,0.03
346.939805,0.0016,0.0017,-0.0292,0.03
346.963223,0.0023,0.0016,-0.0244,0.02
346.980926,0.0023,0.0015,-0.0292,0.03
347.006948,-0.0025,0.0014,-0.0292,0.03
347.028735,-0.0032,0.0013,-0.0244,0.02
347.044004,0.0016,-0.0035,-0.0292,0.03
347.060922,0.0015,-0.0034,-0.0292,0.03
347.077514,-0.0031,-0.0034,-0.0244,0.02
347.095130,-0.0026,-0.0033,-0.0292,0.03
347.111965,-0.0026,-0.0034,-0.0292,0.03
347.127835,-0.0026,0.0013,-0.0292,0.03
347.145788,-0.0026,-0.0035,-0.0292,0.03
347.160724,0.0022,-0.0034,-0.0244,0.02
347.177514,-0.0026,0.0012,-0.0292,0.03
347.197680,0.0022,-0.0035,-0.0196,0.02
347.212249,-0.0073,0.0012,-0.0292,0.03
347.227971,-0.0074,-0.0036,-0.0244,0.03
347.246311,-0.0073,0.0012,-0.0244,0.03
347.265551,-0.0025,-0.0036,-0.0244,0.02
347.284248,-0.0026,-0.0036,-0.0292,0.03
347.295219,0.0014,0.0011,-0.0291,0.03
347.314074,-0.0033,0.0057,-0.0244,0.03
347.330413,-0.0032,0.0009,-0.0292,0.03
347.345239,0.0064,-0.0039,-0.0244,0.03
347.366784,-0.0026,0.0008,-0.0196,0.02
347.378059,-0.0027,-0.0039,-0.0244,0.02
347.395208,0.0020,0.0056,-0.0339,0.03
347.412325,0.0021,0.0009,-0.0291,0.03
347.428733,-0.0033,0.0008,-0.0292,0.03
347.446015,-0.0032,0.0008,-0.0244,0.02
347.461834,0.0017,0.0008,-0.0244,0.02
347.479246,-0.0079,0.0007,-0.0292,0.03
347.499153,0.0016,0.0007,-0.0244,0.02
347.512673,0.0023,-0.0041,-0.0292,0.03
347.529921,0.0024,-0.0041,-0.0244,0.02
347.547339,-0.0030,0.0007,-0.0292,0.03
347.563837,0.0025,-0.0039,-0.0339,0.03
347.580684,-0.0023,0.0009,-0.0244,0.02
347.597647,0.0024,0.0009,-0.0339,0.03
347.614424,-0.0023,-0.0039,-0.0292,0.03
347.631728,-0.0023,-0.0087,-0.0292,0.03
347.648236,-0.0023,-0.0087,-0.0244,0.03
347.665048,-0.0023,0.0008,-0.0339,0.03
347.682817,-0.0023,-0.0041,-0.0244,0.02
347.699516,-0.0077,-0.0041,-0.0196,0.02
347.715949,-0.0030,0.0007,-0.0244,0.02
347.732386,0.0017,0.0001,-0.0387,0.04
347.749849,-0.0031,-0.0041,-0.0244,0.02
347.766697,-0.0024,0.0008,-0.0387,0.04
347.783222,-0.0025,0.0007,-0.0292,0.03
347.800136,0.0022,-0.0040,-0.0244,0.02
347.817500,0.0021,0.0008,-0.0244,0.02
347.834063,-0.0032,0.0007,-0.0292,0.03
347.850612,-0.0031,0.0007,-0.0244,0.02
347.867218,0.0016,-0.0041,-0.0244,0.02
347.884353,0.0015,-0.0040,-0.0244,0.02
347.901579,-0.0032,-0.0040,-0.0244,0.02
347.919082,0.0015,0.0006,-0.0291,0.03
347.934963,-0.0032,0.0006,-0.0244,0.02
347.951505,0.0016,0.0007,-0.0244,0.02
347.968799,-0.0025,-0.0090,-0.0292,0.03
347.985130,0.0064,0.0006,-0.0196,0.02
348.001783,0.0022,-0.0042,-0.0339,0.03
348.019113,-0.0031,0.0006,-0.0292,0.03
348.036104,0.0023,-0.0042,-0.0292,0.03
348.052919,0.0023,0.0005,-0.0292,0.03
348.069869,-0.0024,-0.0043,-0.0292,0.03
348.086658,0.0025,0.0004,-0.0292,0.03
348.104100,-0.0029,0.0003,-0.0292,0.03
348.120669,0.0020,0.0002,-0.0292,0.03
348.137717,-0.0028,0.0002,-0.0292,0.03
348.154490,-0.0028,0.0003,-0.0292,0.03
348.172422,0.0027,-0.0045,-0.0292,0.03
348.188958,-0.0021,0.0002,-0.0196,0.02
348.205347,0.0027,-0.0046,-0.0244,0.02
348.221873,0.0027,-0.0045,-0.0292,0.03
348.238946,-0.0026,0.0002,-0.0292,0.03
348.256179,-0.0020,0.0003,-0.0339,0.03
348.279738,-0.0025,0.0051,-0.0292,0.03
348.306418,-0.0072,0.0002,-0.0292,0.03
348.322942,0.0024,0.0002,-0.0292,0.03
348.340308,-0.0023,0.0003,-0.0292,0.03
348.362169,-0.0023,-0.0045,-0.0244,0.02
348.377852,0.0024,-0.0045,-0.0292,0.03
348.397150,0.0024,0.0004,-0.0292,0.03
348.416719,0.0023,-0.0044,-0.0292,0.03
348.428317,-0.0025,0.0004,-0.0244,0.02
348.445285,-0.0019,0.0053,-0.0339,0.03
348.462127,0.0029,-0.0043,-0.0339,0.03
348.479373,-0.0019,0.0006,-0.0244,0.02
348.495634,0.0030,-0.0042,-0.0244,0.02
348.511827,0.0024,-0.0043,-0.0292,0.03
348.529027,0.0024,-0.0042,-0.0292,0.03
348.544800,-0.0023,0.0007,-0.0244,0.02
348.563252,-0.0023,0.0007,-0.0244,0.02
348.578665,0.0025,0.0007,-0.0292,0.03
348.595467,-0.0023,0.0053,-0.0292,0.03
348.612052,-0.0017,-0.0042,-0.0292,0.03
348.628874,0.0031,-0.0042,-0.0339,0.03
348.646710,-0.0022,0.0055,-0.0339,0.03
348.662391,0.0032,-0.0042,-0.0339,0.03
348.678641,0.0031,0.0006,-0.0292,0.03
348.695583,-0.0023,0.0054,-0.0292,0.03
348.712315,-0.0017,0.0005,-0.0244,0.02
348.730799,0.0032,-0.0042,-0.0292,0.03
348.745453,0.0032,-0.0042,-0.0292,0.03
348.762541,0.0033,0.0006,-0.0340,0.03
348.780090,-0.0020,0.0006,-0.0340,0.03
348.796943,0.0028,-0.0042,-0.0292,0.03
348.813333,-0.0019,-0.0043,-0.0292,0.03
348.829278,-0.0020,0.0005,-0.0340,0.03
348.846511,-0.0067,0.0005,-0.0292,0.03
348.863446,0.0035,-0.0043,-0.0292,0.03
348.880318,-0.0018,0.0004,-0.0244,0.02
348.897132,0.0036,-0.0042,-0.0387,0.04
348.913258,-0.0011,-0.0042,-0.0292,0.03
348.930636,-0.0010,-0.0042,-0.0292,0.03
348.947444,-0.0016,-0.0041,-0.0244,0.02
348.963960,0.0032,0.0006,-0.0340,0.03
348.981895,-0.0016,-0.0001,-0.0340,0.03
348.998252,-0.0016,-0.0049,-0.0340,0.03
349.014610,-0.0016,-0.0048,-0.0340,0.03
349.031721,-0.0016,-0.0047,-0.0340,0.03
349.049187,-0.0010,0.0054,-0.0340,0.03
349.066347,-0.0010,0.0007,-0.0340,0.03
349.082064,-0.0010,-0.0041,-0.0292,0.03
349.099360,0.0038,0.0055,-0.0244,0.03
349.116113,0.0039,0.0008,-0.0292,0.03
349.133187,-0.0010,0.0007,-0.0340,0.03
349.149744,0.0039,-0.0040,-0.0292,0.03
349.167005,-0.0008,0.0010,-0.0292,0.03
349.183729,-0.0008,-0.0038,-0.0292,0.03
349.200507,0.0040,0.0010,-0.0387,0.04
349.217696,0.0039,0.0010,-0.0292,0.03
349.234765,0.0038,0.0059,-0.0292,0.03
349.251308,-0.0015,-0.0044,-0.0340,0.03
349.268045,-0.0016,-0.0044,-0.0340,0.03
349.284617,-0.0015,-0.0044,-0.0340,0.03
349.301859,-0.0015,0.0011,-0.0292,0.03
349.318978,-0.0014,0.0107,-0.0292,0.03
349.335202,-0.0014,-0.0036,-0.0244,0.02
349.351872,0.0033,0.0013,-0.0340,0.03
349.369513,0.0033,0.0013,-0.0340,0.03
349.386153,0.0081,0.0060,-0.0292,0.03
349.402438,0.0038,0.0012,-0.0340,0.03
349.419404,0.0039,-0.0083,-0.0340,0.04
349.436177,0.0039,-0.0034,-0.0292,0.03
349.453125,-0.0008,-0.0081,-0.0292,0.03
349.469832,-0.0007,0.0013,-0.0292,0.03
349.487716,-0.0006,0.0014,-0.0292,0.03
349.503906,-0.0013,0.0063,-0.0340,0.03
349.521098,0.0042,0.0015,-0.0340,0.03
349.538213,-0.0007,0.0015,-0.0340,0.03
349.554539,-0.0007,0.0015,-0.0387,0.04
349.571463,0.0042,-0.0033,-0.0388,0.04
349.589109,0.0035,0.0015,-0.0340,0.03
349.607774,-0.0012,0.0015,-0.0340,0.03
349.622545,0.0083,0.0014,-0.0292,0.03
349.639373,0.0035,0.0014,-0.0292,0.03
349.655907,0.0040,0.0014,-0.0340,0.03
349.673688,0.0040,-0.0033,-0.0244,0.02
349.690130,0.0040,-0.0032,-0.0340,0.03
349.707060,-0.0014,0.0064,-0.0292,0.03
349.731487,0.0033,0.0015,-0.0292,0.03
349.746444,-0.0014,-0.0039,-0.0340,0.03
349.761906,0.0033,0.0015,-0.0292,0.03
349.782371,0.0032,-0.0037,-0.0387,0.04
349.808622,0.0034,-0.0030,-0.0292,0.03
349.831529,-0.0013,-0.0037,-0.0340,0.03
349.846579,-0.0013,-0.0036,-0.0292,0.03
349.860667,-0.0012,-0.0035,-0.0292,0.03
349.878811,0.0035,0.0013,-0.0340,0.03
349.898174,0.0036,0.0060,-0.0340,0.03
349.916216,-0.0012,0.0013,-0.0340,0.03
349.928746,-0.0011,-0.0036,-0.0340,0.03
349.945232,-0.0010,-0.0035,-0.0340,0.03
349.963196,0.0036,-0.0035,-0.0340,0.03
349.979666,0.0037,-0.0029,-0.0292,0.03
349.995766,0.0090,0.0018,-0.0292,0.03
350.012967,0.0042,0.0018,-0.0292,0.03
350.029466,0.0043,-0.0030,-0.0292,0.03
350.045047,0.0044,0.0018,-0.0292,0.03
350.062337,0.0037,0.0012,-0.0340,0.03
350.079491,0.0037,0.0011,-0.0340,0.03
350.094640,0.0085,-0.0036,-0.0292,0.03
350.113043,0.0038,0.0060,-0.0388,0.04
350.130909,-0.0004,-0.0031,-0.0340,0.03
350.149262,0.0043,0.0016,-0.0340,0.03
350.164781,-0.0006,-0.0031,-0.0340,0.03
350.180349,-0.0005,-0.0030,-0.0244,0.02
350.196181,0.0042,0.0017,-0.0292,0.03
350.213913,-0.0006,0.0019,-0.0340,0.03
350.229945,-0.0006,0.0019,-0.0292,0.03
350.246630,0.0042,-0.0077,-0.0340,0.04
350.265397,0.0037,0.0013,-0.0340,0.03
350.280918,0.0037,0.0012,-0.0340,0.03
350.303582,-0.0012,0.0060,-0.0292,0.03
350.314272,-0.0012,0.0013,-0.0340,0.03
350.330860,0.0035,-0.0029,-0.0292,0.03
350.350309,0.0036,0.0018,-0.0340,0.03
350.364353,0.0035,0.0018,-0.0292,0.03
350.381046,-0.0013,-0.0037,-0.0340,0.03
350.398045,-0.0013,0.0010,-0.0340,0.03
350.414617,0.0034,0.0009,-0.0292,0.03
350.431673,-0.0016,0.0009,-0.0340,0.03
350.448341,-0.0017,0.0010,-0.0387,0.04
350.465249,-0.0016,-0.0038,-0.0340,0.03
350.482842,-0.0063,-0.0084,-0.0340,0.04
350.499326,-0.0015,-0.0037,-0.0340,0.03
350.516295,0.0034,0.0016,-0.0292,0.03
350.537306,0.0035,0.0064,-0.0292,0.03
350.550002,0.0035,-0.0031,-0.0292,0.03
350.566734,0.0035,-0.0032,-0.0340,0.03
350.583846,-0.0013,-0.0038,-0.0340,0.03
350.600797,-0.0013,-0.0037,-0.0340,0.03
350.618870,0.0036,-0.0037,-0.0340,0.03
350.634696,0.0084,-0.0037,-0.0340,0.04
350.651271,0.0036,0.0010,-0.0292,0.03
350.668545,0.0037,0.0009,-0.0292,0.03
350.685068,-0.0012,-0.0040,-0.0340,0.03
350.702334,0.0035,-0.0039,-0.0340,0.03
350.719324,-0.0013,0.0009,-0.0292,0.03
350.735643,-0.0012,0.0009,-0.0292,0.03
350.752639,-0.0014,-0.0038,-0.0340,0.03
350.769277,-0.0015,0.0010,-0.0340,0.03
350.786398,0.0034,-0.0038,-0.0340,0.03
350.803258,0.0034,0.0009,-0.0292,0.03
350.820179,0.0081,0.0010,-0.0292,0.03
350.837015,-0.0064,0.0009,-0.0292,0.03
350.853715,0.0031,0.0009,-0.0340,0.03
350.871117,0.0032,0.0009,-0.0340,0.03
350.887063,0.0032,-0.0038,-0.0292,0.03
350.903851,-0.0016,0.0009,-0.0340,0.03
350.921528,-0.0065,-0.0038,-0.0340,0.03
350.937690,-0.0017,-0.0039,-0.0340,0.03
350.954604,0.0030,0.0008,-0.0292,0.03
350.971763,0.0030,-0.0039,-0.0340,0.03
350.988804,0.0078,-0.0038,-0.0340,0.04
351.006457,0.0030,0.0010,-0.0292,0.03
351.022794,-0.0018,0.0011,-0.0340,0.03
351.039181,-0.0019,-0.0030,-0.0244,0.02
351.056531,0.0030,0.0018,-0.0244,0.02
351.075396,-0.0019,-0.0085,-0.0292,0.03
351.090093,-0.0018,-0.0036,-0.0292,0.03
351.117270,0.0030,0.0059,-0.0340,0.03
351.129635,0.0031,0.0012,-0.0244,0.02
351.146134,-0.0016,-0.0037,-0.0340,0.03
351.164335,0.0032,-0.0036,-0.0244,0.02
351.180684,0.0031,-0.0036,-0.0292,0.03
351.197912,-0.0015,-0.0035,-0.0292,0.03
351.214325,-0.0016,0.0015,-0.0292,0.03
351.231374,-0.0015,0.0013,-0.0292,0.03
351.248639,0.0033,0.0013,-0.0292,0.03
351.263485,-0.0015,0.0013,-0.0292,0.03
351.278192,0.0032,0.0060,-0.0292,0.03
351.298939,0.0032,-0.0036,-0.0340,0.03
351.314073,-0.0016,0.0012,-0.0292,0.03
351.329738,-0.0015,0.0060,-0.0340,0.03
351.345841,0.0032,-0.0036,-0.0244,0.02
351.364513,0.0031,0.0011,-0.0340,0.03
351.380042,0.0030,0.0012,-0.0292,0.03
351.395591,0.0031,0.0012,-0.0292,0.03
351.412133,0.0030,-0.0035,-0.0292,0.03
351.430034,-0.0017,-0.0035,-0.0292,0.03
351.446927,0.0031,0.0061,-0.0292,0.03
351.463182,-0.0016,0.0014,-0.0292,0.03
351.479926,0.0032,0.0016,-0.0244,0.02
351.497421,0.0033,0.0016,-0.0292,0.03
351.513305,0.0033,0.0016,-0.0292,0.03
351.528971,-0.0013,-0.0032,-0.0340,0.03
351.546742,0.0035,0.0015,-0.0292,0.03
351.564345,0.0034,0.0063,-0.0340,0.03
351.580432,0.0034,0.0021,-0.0244,0.02
351.596663,-0.0013,0.0015,-0.0292,0.03
351.614735,-0.0014,0.0015,-0.0292,0.03
351.631240,0.0034,0.0015,-0.0292,0.03
351.647980,0.0034,0.0016,-0.0292,0.03
351.663770,-0.0014,0.0015,-0.0292,0.03
351.680633,0.0034,0.0016,-0.0292,0.03
351.697933,-0.0015,-0.0032,-0.0340,0.03
351.715918,0.0032,0.0015,-0.0292,0.03
351.731006,0.0032,0.0016,-0.0244,0.02
351.748148,0.0031,-0.0073,-0.0292,0.03
351.765703,-0.0016,-0.0031,-0.0387,0.04
351.781915,0.0031,-0.0031,-0.0387,0.04
351.801575,0.0032,0.0024,-0.0244,0.02
351.815357,0.0032,-0.0031,-0.0340,0.03
351.832357,0.0032,-0.0031,-0.0340,0.03
351.849397,-0.0017,0.0017,-0.0292,0.03
351.865549,0.0030,0.0018,-0.0340,0.03
351.882575,0.0031,0.0019,-0.0244,0.02
351.899401,-0.0017,0.0019,-0.0340,0.03
351.916079,-0.0016,0.0067,-0.0292,0.03
351.933222,-0.0016,0.0019,-0.0244,0.02
351.950145,0.0031,0.0018,-0.0292,0.03
351.967365,-0.0017,0.0066,-0.0292,0.03
351.984354,-0.0017,-0.0030,-0.0244,0.02
352.000999,0.0032,0.0066,-0.0340,0.03
352.018708,0.0031,0.0019,-0.0292,0.03
352.034700,-0.0017,-0.0029,-0.0340,0.03
352.052332,-0.0017,0.0066,-0.0340,0.03
352.068583,-0.0017,0.0019,-0.0244,0.02
352.085720,0.0031,0.0068,-0.0292,0.03
352.102315,-0.0017,0.0067,-0.0292,0.03
352.119085,0.0031,0.0019,-0.0292,0.03
352.136192,0.0032,-0.0028,-0.0292,0.03
352.153033,0.0032,-0.0028,-0.0292,0.03
352.169711,-0.0016,-0.0027,-0.0387,0.04
352.186490,-0.0016,-0.0028,-0.0292,0.03
352.204299,-0.0017,-0.0027,-0.0244,0.02
352.220743,0.0030,0.0020,-0.0292,0.03
352.240135,-0.0016,-0.0028,-0.0292,0.03
352.253819,0.0032,0.0020,-0.0292,0.03
352.271018,-0.0016,0.0020,-0.0196,0.02
352.288349,0.0031,0.0020,-0.0292,0.03
352.305190,0.0031,0.0020,-0.0244,0.02
352.321368,-0.0016,-0.0027,-0.0292,0.03
352.339273,-0.0016,0.0019,-0.0340,0.03
352.357540,0.0031,-0.0028,-0.0292,0.03
352.373468,-0.0017,0.0020,-0.0292,0.03
352.388196,-0.0017,-0.0029,-0.0292,0.03
352.405352,-0.0018,-0.0028,-0.0292,0.03
352.422254,0.0030,0.0067,-0.0292,0.03
352.439588,-0.0016,0.0019,-0.0244,0.02
352.456584,-0.0016,-0.0028,-0.0292,0.03
352.473301,-0.0016,-0.0028,-0.0340,0.03
352.495449,-0.0016,0.0019,-0.0292,0.03
352.511657,0.0031,-0.0029,-0.0292,0.03
352.534008,0.0030,-0.0029,-0.0292,0.03
352.545009,0.0030,-0.0030,-0.0244,0.02
352.562237,0.0031,0.0018,-0.0292,0.03
352.579103,-0.0016,-0.0028,-0.0292,0.03
352.595560,-0.0016,0.0019,-0.0292,0.03
352.613157,-0.0017,-0.0030,-0.0340,0.03
352.628434,0.0031,0.0017,-0.0292,0.03
352.645406,0.0031,-0.0030,-0.0292,0.03
352.662348,0.0031,0.0019,-0.0244,0.02
352.680615,-0.0017,-0.0030,-0.0244,0.02
352.696012,0.0032,0.0019,-0.0292,0.03
352.714001,0.0032,-0.0028,-0.0292,0.03
352.729246,0.0032,0.0019,-0.0292,0.03
352.746579,-0.0016,0.0019,-0.0244,0.02
352.762561,-0.0015,-0.0029,-0.0292,0.03
352.780613,-0.0015,0.0018,-0.0292,0.03
352.797100,0.0033,0.0018,-0.0292,0.03
352.812269,0.0079,0.0066,-0.0292,0.03
352.828559,-0.0063,0.0018,-0.0292,0.03
352.846008,0.0032,0.0017,-0.0292,0.03
352.862357,0.0032,-0.0031,-0.0292,0.03
352.878900,-0.0016,0.0018,-0.0292,0.03
352.896798,0.0032,-0.0078,-0.0292,0.03
352.912719,-0.0017,0.0017,-0.0292,0.03
352.929087,0.0031,-0.0032,-0.0292,0.03
352.946155,-0.0018,-0.0032,-0.0292,0.03
352.963249,0.0030,0.0017,-0.0340,0.03
352.980037,0.0029,-0.0031,-0.0292,0.03
352.998390,0.0028,0.0018,-0.0292,0.03
353.015029,0.0029,-0.0029,-0.0292,0.03
353.032542,-0.0019,0.0024,-0.0196,0.02
353.049419,-0.0019,0.0018,-0.0292,0.03
353.064527,0.0029,-0.0024,-0.0244,0.02
353.081564,-0.0018,-0.0030,-0.0292,0.03
353.097828,-0.0017,-0.0029,-0.0340,0.03
353.114358,0.0031,0.0019,-0.0340,0.03
353.132304,-0.0018,-0.0028,-0.0340,0.03
353.148336,-0.0066,0.0020,-0.0340,0.03
353.166274,0.0030,-0.0029,-0.0292,0.03
353.182421,-0.0018,-0.0030,-0.0292,0.03
353.198839,-0.0065,-0.0030,-0.0340,0.03
353.215627,-0.0017,-0.0032,-0.0292,0.03
353.232900,0.0030,-0.0032,-0.0292,0.03
353.249538,-0.0018,0.0016,-0.0244,0.02
353.266882,0.0030,-0.0031,-0.0292,0.03
353.283301,0.0029,0.0017,-0.0292,0.03
353.300394,0.0029,0.0022,-0.0244,0.02
353.317258,-0.0019,0.0064,-0.0244,0.03
353.333737,0.0029,-0.0031,-0.0292,0.03
353.350254,0.0029,-0.0027,-0.0244,0.02
353.370811,-0.0019,0.0016,-0.0292,0.03
353.383724,0.0028,0.0015,-0.0244,0.02
353.401293,0.0027,0.0021,-0.0196,0.02
353.418090,-0.0069,0.0015,-0.0244,0.03
353.434452,-0.0021,0.0014,-0.0244,0.02
353.452146,0.0027,-0.0034,-0.0292,0.03
353.468938,-0.0022,0.0014,-0.0292,0.03
353.486283,0.0026,0.0062,-0.0244,0.03
353.502694,-0.0021,0.0013,-0.0292,0.03
353.519407,-0.0020,-0.0035,-0.0244,0.02
353.536243,0.0028,-0.0036,-0.0292,0.03
353.553695,-0.0020,-0.0035,-0.0292,0.03
353.570365,-0.0021,0.0014,-0.0244,0.02
353.586539,-0.0021,-0.0034,-0.0292,0.03
353.603545,0.0028,0.0014,-0.0292,0.03
353.620571,0.0026,0.0020,-0.0244,0.02
353.637528,0.0026,0.0022,-0.0292,0.03
353.654365,0.0073,0.0023,-0.0292,0.03
353.671210,-0.0023,0.0022,-0.0244,0.02
353.688826,0.0024,-0.0032,-0.0340,0.03
353.705707,0.0023,-0.0033,-0.0339,0.03
353.724556,-0.0024,0.0015,-0.0339,0.03
353.738465,-0.0025,0.0016,-0.0292,0.03
353.756943,-0.0025,0.0015,-0.0244,0.02
353.772487,0.0023,-0.0034,-0.0339,0.03
353.789413,0.0023,0.0015,-0.0339,0.03
353.805946,0.0023,0.0014,-0.0339,0.03
353.823184,-0.0024,0.0015,-0.0292,0.03
353.839876,-0.0026,0.0015,-0.0292,0.03
353.856371,-0.0026,0.0016,-0.0292,0.03
353.873931,-0.0026,0.0016,-0.0339,0.03
353.895641,-0.0026,0.0062,-0.0292,0.03
353.907204,-0.0027,-0.0033,-0.0292,0.03
353.924032,0.0021,-0.0033,-0.0244,0.02
353.946560,0.0022,0.0014,-0.0292,0.03
353.962899,-0.0026,0.0014,-0.0292,0.03
353.981228,0.0020,0.0063,-0.0339,0.03
353.996323,-0.0027,-0.0032,-0.0244,0.02
354.016494,-0.0027,0.0016,-0.0292,0.03
354.033564,-0.0027,0.0015,-0.0196,0.02
354.050312,0.0021,0.0014,-0.0292,0.03
354.064372,-0.0026,0.0063,-0.0244,0.03
354.082342,0.0021,0.0015,-0.0292,0.03
354.098808,-0.0027,0.0015,-0.0292,0.03
354.113642,0.0020,-0.0080,-0.0292,0.03
354.130693,-0.0029,0.0016,-0.0244,0.02
354.148620,-0.0029,0.0018,-0.0292,0.03
354.163763,0.0018,0.0018,-0.0292,0.03
354.182516,-0.0029,0.0018,-0.0292,0.03
